0.000000000000000000e+00,0.000000000000000000e+00,3.999200000000012467e-02,3.999200000000011773e-02
1.533785545230101322e-04,2.133192974144097726e-05,8.610990721529050598e-05,1.502835476273077075e-03
9.083156916903198548e-05,1.884102493630129929e-05,2.394679518945115200e-05,7.310643820577125262e-04
4.281441951092023802e-05,1.615634333085041606e-05,1.286983349178632657e-05,5.302683305646614447e-04
2.315544861132761846e-05,1.220100779306659241e-05,8.489871433207205273e-06,4.050713901874711579e-04
1.721150562765975868e-05,9.616607368044541239e-06,6.289849495566897955e-06,3.164091364891166930e-04
1.525613596549090499e-05,8.173173137526006839e-06,4.959984747914891076e-06,2.530777253304163240e-04
1.422691045817074801e-05,7.570345105154003931e-06,4.226335886239766688e-06,2.101488831395850970e-04
1.415802225420309421e-05,7.216823151301076910e-06,3.776123268376195559e-06,1.795132103068669061e-04
1.401407414804485297e-05,6.815887826351813365e-06,3.465338296852979641e-06,1.558251522443196966e-04
1.390295554029071166e-05,6.891505626108489544e-06,3.202179865312186418e-06,1.387869306733583482e-04
1.415867253861642206e-05,6.532422656361580093e-06,3.010495995846050596e-06,1.240141215924300084e-04
1.416958649993374549e-05,6.369675696511161629e-06,2.844389044267250218e-06,1.116240139176872208e-04
1.443603754250594925e-05,6.254185200053191843e-06,2.700519156547485939e-06,1.027068995100137991e-04
1.433754746099126927e-05,6.169007753139271061e-06,2.625420885202147531e-06,9.422238996104931221e-05
1.445548162563404447e-05,6.109427872010901100e-06,2.493167266396310370e-06,8.690212893012660077e-05
1.396422284122154678e-05,5.929463874204305798e-06,2.428698212238527451e-06,8.158028591304382522e-05
1.425787319780505693e-05,5.966412063458081758e-06,2.314354003397337580e-06,7.589989158861084229e-05
1.401735424722684853e-05,5.882420259042440276e-06,2.279776521903213707e-06,7.152483897155143965e-05
1.428028316094681025e-05,5.842505271249308612e-06,2.246932907318451857e-06,6.746128345310519543e-05
1.415307901951520470e-05,5.712241067825875886e-06,2.191651764860212417e-06,6.407114773183325356e-05
1.381537154059553319e-05,5.784293069710148179e-06,2.126538980521042830e-06,6.092787234518832150e-05
1.412147018896525597e-05,5.784302159312730213e-06,2.122270304225105625e-06,5.802572594330998243e-05
1.391431982477602685e-05,5.549243729244161350e-06,2.064612048893023634e-06,5.535521251853459102e-05
1.433128521585358195e-05,5.629261482524709249e-06,2.039656411731922962e-06,5.311082752283116155e-05
1.439791289359045641e-05,5.713569858223345174e-06,2.004091496169041593e-06,5.099242900759275849e-05
1.431843304431716218e-05,5.717799928916843150e-06,1.992530282310406161e-06,4.893160305937237372e-05
1.437535741055837081e-05,5.548569802018938866e-06,2.021918403623529348e-06,4.677332697235256890e-05
1.444120069110799837e-05,5.614738786439435280e-06,1.975146256596276068e-06,4.486230510320449269e-05
1.400330616454009209e-05,5.457354372227737214e-06,1.919299528724590493e-06,4.337100215167359634e-05
1.396820937916225316e-05,5.430635452758146582e-06,1.926981344905471040e-06,4.176928609441950979e-05
1.413307701806966984e-05,5.399158463077759005e-06,1.887485532856031575e-06,4.041704347239590618e-05
1.415638248809221870e-05,5.449107498910351987e-06,1.833377552804797962e-06,3.921838389228802428e-05
1.439680298659426263e-05,5.512887949239275365e-06,1.844336310483992580e-06,3.790032602624894602e-05
1.455895150455172435e-05,5.446442682158567631e-06,1.840463016071744206e-06,3.678167092106750133e-05
1.433524559127041472e-05,5.479962755405121186e-06,1.807029274774517096e-06,3.576378733426796873e-05
1.441248806687209092e-05,5.360252558774107871e-06,1.784934898316623261e-06,3.481798598268185513e-05
1.407514973436598210e-05,5.410771089747678084e-06,1.767565246019365454e-06,3.369640721282770462e-05
1.397060705523631667e-05,5.313481534632732093e-06,1.760987769847799461e-06,3.299535262928902126e-05
1.403866033173983599e-05,5.369777574291956156e-06,1.758008054298592811e-06,3.202806199844709240e-05
1.424676094571324050e-05,5.311782233735803905e-06,1.749544631636775599e-06,3.117297597316889872e-05
1.404223265283655458e-05,5.270909379347270000e-06,1.724451001420910356e-06,3.049974185312580522e-05
1.407759051454536789e-05,5.346389827904741950e-06,1.741798922592831901e-06,2.986003636239349250e-05
1.428024345248476347e-05,5.201271782359028460e-06,1.733162271412266416e-06,2.909497977325848598e-05
1.439436494982028746e-05,5.270609424511394739e-06,1.696486580235337094e-06,2.853137897489048603e-05
1.447221186589342352e-05,5.334468566479806923e-06,1.675543771750754684e-06,2.794938944628977808e-05
1.428913032579640231e-05,5.341120991371015684e-06,1.682757291773515975e-06,2.747457511560267153e-05
1.416146158977870212e-05,5.238144021047493349e-06,1.680625734974641020e-06,2.675262572175516874e-05
1.394649233522420628e-05,5.213301522361783798e-06,1.699057492090255943e-06,2.632024100193950013e-05
1.407332494669761048e-05,5.210682046388701964e-06,1.662591424125158850e-06,2.569551067605208497e-05
1.421511310518176741e-05,5.283412785408215880e-06,1.651020656985080598e-06,2.528507742137003111e-05
1.388008594547118118e-05,5.328628322875201172e-06,1.638620824118703637e-06,2.485713795099151073e-05
1.413540710196378928e-05,5.210688371491741796e-06,1.621399932393246711e-06,2.455520634693120167e-05
1.429365296659117722e-05,5.181463410725478113e-06,1.623098586409961751e-06,2.419617532127351736e-05
1.393267552313967220e-05,5.178514580797752151e-06,1.626677158000305533e-06,2.381829913208862771e-05
1.432471526812708475e-05,5.137272791986623139e-06,1.612299730712913199e-06,2.355697266465693661e-05
1.448041711321457888e-05,5.239697880714973662e-06,1.649439974672323286e-06,2.301083780755835693e-05
1.373202526785391366e-05,5.095401439790283631e-06,1.625776203889979563e-06,2.281436423093359346e-05
1.410135784229705992e-05,5.316347696321651063e-06,1.615069289015516675e-06,2.254767531639061682e-05
1.413984671052556018e-05,5.232467252954511779e-06,1.601519706480175516e-06,2.224505786432232345e-05
1.426528501945103361e-05,5.135746061739657041e-06,1.586003978897201827e-06,2.201151956744451825e-05
1.419510674370577183e-05,5.117789254367158849e-06,1.580158280048418511e-06,2.184246775619968464e-05
1.384199956882777048e-05,5.115854874930133661e-06,1.580656379851630021e-06,2.166210953658232282e-05
1.426616820382866149e-05,5.120863621553465333e-06,1.571536436423980798e-06,2.147823233843255752e-05
1.445010416191639234e-05,5.380852689981259954e-06,1.565207346685983217e-06,2.147318717876636868e-05
1.422883254688042144e-05,5.175474116839485417e-06,1.562360721171834600e-06,2.129854445271898462e-05
1.419000500428170582e-05,5.311072081195075614e-06,1.603008739202017554e-06,2.123706440408835525e-05
1.427400127105181226e-05,5.027453705881151252e-06,1.568068658120684712e-06,2.115739210114932017e-05
1.440332847434295472e-05,5.206956207429463848e-06,1.584453983213969283e-06,2.089691363293968659e-05
1.462033881774519937e-05,5.117859819301649385e-06,1.596096619982755335e-06,2.066410779080258379e-05
1.431912405046621502e-05,5.167876640346506003e-06,1.573741670806531251e-06,2.045498290359741504e-05
1.443588314985537357e-05,5.293173112653331198e-06,1.586249741939188087e-06,2.026179896572320952e-05
1.432170432403898940e-05,5.149038685249947349e-06,1.578970155353104626e-06,2.003558350105452885e-05
1.426893288238867752e-05,5.210814280968081863e-06,1.578081682223524603e-06,1.996869889205672127e-05
1.408466822913337790e-05,5.246327674158032076e-06,1.592481675543761818e-06,1.973636491816413598e-05
1.419947678441067780e-05,5.119169568720997602e-06,1.581183401748412084e-06,1.952443336569468010e-05
1.425022545838864177e-05,5.149988885935946048e-06,1.557399159432260318e-06,1.950720706694525678e-05
1.434577472122137294e-05,5.205342505656268717e-06,1.556010697188732449e-06,1.933354006419125000e-05
1.433727909504108619e-05,5.134336944493057337e-06,1.573887905467498597e-06,1.923895066439621461e-05
1.418473904460237984e-05,5.185492314957352653e-06,1.555993038437174411e-06,1.910253480628082860e-05
1.424232526491955691e-05,5.202667657151381792e-06,1.554199471088465783e-06,1.904454830002521090e-05
1.410834567492131728e-05,5.105246668736639290e-06,1.568584264475559439e-06,1.893001034726119825e-05
