5.237676764608852200e-05,2.752421647710287151e-05,2.191483143578655947e-05,2.651490463473307746e-03
5.092836262303683385e-05,2.718588931850018697e-05,2.101476664707662491e-05,2.437987735343724680e-03
5.158100435560267015e-05,2.561475521731995783e-05,2.027892680064647307e-05,2.258378706719305594e-03
5.109536663630043251e-05,2.462657634655430450e-05,1.967141644568474532e-05,2.109325474594962724e-03
5.024855540582853059e-05,2.442384449816999877e-05,1.915459722157032712e-05,1.978873035047272726e-03
4.933980822974762422e-05,2.436536360384663474e-05,1.869603196769551129e-05,1.865714497815675705e-03
5.027154148029955007e-05,2.356265698438842005e-05,1.832391068359334564e-05,1.768419308031885613e-03
5.061107434231396221e-05,2.321886026391511333e-05,1.802153576865300004e-05,1.685374044870229827e-03
5.141818537267638458e-05,2.214284723665229735e-05,1.773116640464588153e-05,1.609526836368508100e-03
5.117474601186797748e-05,2.215612353658348899e-05,1.748873025036131227e-05,1.543631264133254501e-03
5.136883073314647802e-05,2.195235926445736531e-05,1.724881247563268233e-05,1.483220887548217801e-03
5.078679466444811411e-05,2.197304945953618233e-05,1.704999287572437825e-05,1.431152537790519787e-03
5.078247440118469996e-05,2.153689199079619949e-05,1.688187175718706387e-05,1.384849166101695828e-03
5.052593000801429261e-05,2.151084339309700488e-05,1.672244074052025881e-05,1.343295507051382644e-03
5.047128636068887620e-05,2.136092530343957442e-05,1.656472133368283071e-05,1.303704073659466478e-03
5.178211543276229343e-05,2.151519600322758787e-05,1.643073575854728534e-05,1.268831967163189592e-03
5.267689022012162642e-05,2.141595783412056557e-05,1.630067339881655661e-05,1.236218675068681159e-03
5.370333838286905172e-05,2.128582695852481414e-05,1.618311634163419982e-05,1.206366143856457511e-03
5.241185586386163081e-05,2.155664170560428133e-05,1.609509027805406945e-05,1.180697162509536510e-03
5.211556564056009827e-05,2.063174373633258030e-05,1.598514833361951011e-05,1.153948232012248082e-03
5.179622568357310398e-05,2.120264212704852579e-05,1.589248395702710169e-05,1.130753888054550002e-03
5.269673991412995726e-05,2.040385480277811554e-05,1.581912494879108235e-05,1.110347279042835523e-03
5.188882317157897134e-05,2.163680135796448406e-05,1.574679396778044216e-05,1.089695248511272875e-03
5.101482226203884953e-05,2.101905547791538281e-05,1.568066152473274728e-05,1.071600300759787327e-03
5.136659468692497779e-05,2.155684568479027425e-05,1.559966704678940761e-05,1.053807868586172525e-03
5.237869693399627109e-05,2.178124407231022807e-05,1.553740615396840543e-05,1.038122895549321812e-03
5.156677476611537942e-05,2.119811539048659384e-05,1.546793928738755025e-05,1.022832903211971789e-03
5.123453936398833183e-05,2.200693476693577094e-05,1.541091502152710127e-05,1.008988660163993942e-03
5.255592559799304091e-05,2.201033622601832461e-05,1.535692825571731068e-05,9.960378744627627987e-04
5.204536925897878879e-05,2.031598209453173385e-05,1.532771153485759495e-05,9.844416219636764869e-04
5.141960733018487839e-05,2.029401556264485076e-05,1.527960278997125208e-05,9.723258046748175674e-04
5.132801319248919550e-05,1.981143626710053023e-05,1.524519702422782175e-05,9.612507885053085460e-04
5.178151605458044762e-05,1.972211306253286565e-05,1.523343190277920299e-05,9.523567292829898060e-04
5.134361385309377604e-05,1.963099211989737853e-05,1.519809446182570840e-05,9.426074165148717833e-04
5.151606074308918753e-05,1.969287499318346244e-05,1.515282760738732009e-05,9.331173133541502624e-04
5.116528318797852851e-05,1.991873927216755214e-05,1.513051764092836913e-05,9.260970887559801792e-04
5.182101392469280347e-05,1.957839795783341237e-05,1.511936474915301603e-05,9.195759519576247659e-04
5.109208150364265267e-05,2.017441438947436462e-05,1.509001428411790453e-05,9.120256755610965486e-04
5.010715589572522290e-05,2.001752349107242213e-05,1.503474607081204526e-05,9.035892490567245692e-04
5.066504567666139079e-05,1.993053645409553209e-05,1.499656098356813141e-05,8.961539200688044661e-04
5.102799881593456072e-05,1.984720880665995923e-05,1.496614295162136580e-05,8.892107934504849811e-04
5.093371944577957782e-05,1.959403343528176063e-05,1.494312395617961439e-05,8.832413677950137331e-04
5.140771345406402706e-05,1.948885144999550452e-05,1.491132614129101651e-05,8.767576838269775007e-04
5.104195619967933338e-05,1.997824773490916635e-05,1.488802248425226869e-05,8.708877465485675247e-04
5.196143768224213997e-05,1.975790847196989009e-05,1.488635190894839053e-05,8.666046665885910596e-04
5.212535937406133205e-05,1.936917836910304047e-05,1.487628942543503723e-05,8.623028109337518019e-04
5.189128327619840536e-05,1.942975903751925263e-05,1.486382141021162297e-05,8.576323838382571762e-04
5.102526904404064737e-05,1.983397102601090883e-05,1.486783505705062778e-05,8.538976314410587831e-04
5.241524655722948605e-05,1.974107940998816381e-05,1.485063927286186524e-05,8.497071087386487290e-04
5.294778457043878802e-05,1.923370023852468311e-05,1.483381738113701479e-05,8.451604242412574320e-04
5.312793100386231589e-05,1.965167122758351354e-05,1.481435643559225775e-05,8.407384853057587410e-04
5.301735643099146275e-05,1.968515583571799256e-05,1.480023355156386690e-05,8.368098520523481552e-04
5.327231994233731349e-05,1.941383410242573801e-05,1.480533119772922329e-05,8.345958046936880273e-04
5.339635871159117384e-05,2.001776712729422863e-05,1.478288376320587985e-05,8.305255806634543117e-04
5.404575838185700322e-05,1.957134008394954337e-05,1.476922848791478169e-05,8.265214474537044970e-04
5.441369195248272754e-05,1.946703513846677054e-05,1.475944905511598534e-05,8.231917919257092809e-04
5.317895165179391921e-05,1.922487885838611543e-05,1.474138735591308202e-05,8.198170485210302125e-04
5.452212698956555512e-05,1.934647878674604978e-05,1.474164861714084897e-05,8.170413631348849137e-04
5.493080049498835408e-05,1.951742589384541121e-05,1.474553725859442480e-05,8.141859272500004538e-04
5.525261947558712491e-05,1.902345995119735544e-05,1.475099510481196993e-05,8.122827506872502086e-04
5.527118798589292459e-05,1.874361285305595535e-05,1.474957920236458663e-05,8.100232057005479509e-04
5.535586058863611441e-05,1.929817466381186355e-05,1.474037336268198950e-05,8.074075592465581371e-04
5.372533280649276417e-05,1.952155637473436140e-05,1.474378870275667663e-05,8.058609191615544176e-04
5.427480398139249721e-05,1.912754316698791774e-05,1.474481726719927542e-05,8.040553173047305848e-04
5.440925407763978040e-05,1.912965214523060508e-05,1.475075247424950674e-05,8.024544208403084277e-04
5.456310383802704322e-05,1.912691761655822451e-05,1.475381823977469197e-05,8.009010303386611841e-04
5.364278101444116176e-05,1.917848800107108665e-05,1.475436572908030912e-05,7.991227256881777187e-04
5.269773048449963797e-05,1.943201656737642070e-05,1.473415899234544947e-05,7.962746245819476033e-04
5.376180825719931763e-05,2.007011258275677611e-05,1.474135929655697049e-05,7.948439567321150196e-04
5.364679055836759036e-05,1.954599540936976493e-05,1.474597639662585260e-05,7.932980618072615724e-04
5.311177217716017186e-05,1.977584298313051782e-05,1.475041442228480663e-05,7.916858887786843097e-04
5.297725887688029808e-05,1.944164411273348930e-05,1.476012838794987131e-05,7.901051992110111159e-04
5.326926186270870313e-05,1.895576226055927611e-05,1.475751584586971346e-05,7.880936603539866799e-04
5.334584794912627763e-05,1.885752273782124934e-05,1.475353634100599517e-05,7.858968087489200593e-04
5.433257572924777158e-05,1.937333388193912751e-05,1.473002325716002356e-05,7.827297671132527144e-04
5.611563381119625600e-05,1.949094782955413974e-05,1.473432437019205265e-05,7.819006270428980514e-04
5.654442882601043332e-05,1.931383069618335216e-05,1.475231583843994409e-05,7.816640935594023612e-04
5.557341407615433741e-05,1.872555419722507242e-05,1.474672284203015633e-05,7.802086134005223328e-04
5.546740119651844675e-05,1.943694829136811389e-05,1.474959974822980568e-05,7.794840301590407307e-04
5.540826499148183043e-05,1.963683243442506770e-05,1.476544557048841364e-05,7.785704570774025328e-04
5.580971345602778438e-05,1.967339582084011020e-05,1.476928455727144693e-05,7.770412788345484574e-04
5.565088845156807701e-05,1.941424146198678229e-05,1.478048377499966319e-05,7.765936867331921321e-04
5.635082074256197434e-05,1.957415734631130303e-05,1.478482458909737960e-05,7.755682693031453476e-04
5.569048853264384007e-05,2.004155764790257617e-05,1.478921780114397897e-05,7.748848314157269447e-04
5.605278722884504369e-05,1.955560922246368723e-05,1.478808648274768849e-05,7.729890669420970157e-04
5.607982027680031732e-05,1.927724791083085652e-05,1.480285169684542473e-05,7.721867439935913534e-04
5.518027036794265092e-05,1.938922271532240459e-05,1.482319579254895083e-05,7.719633581220643062e-04
5.551100995661746438e-05,1.936363260921758117e-05,1.483075597286333273e-05,7.709720749453847274e-04
5.450640892487952958e-05,1.942978507797490258e-05,1.483379442153214353e-05,7.697689757168946429e-04
5.387835564504436737e-05,1.919203664245354204e-05,1.483340606864245133e-05,7.690508129392858386e-04
5.413490493621443060e-05,1.925603255928860530e-05,1.483957198589092248e-05,7.684376961207085638e-04
5.392575873578419194e-05,1.897535737473175367e-05,1.485012883317158538e-05,7.683455331445473123e-04
5.399915091978691053e-05,1.925034875840663532e-05,1.486860250018085212e-05,7.682726855481051198e-04
5.480442592455395996e-05,1.957617187695367939e-05,1.487507369435569430e-05,7.679573986114609976e-04
5.615182159151060253e-05,1.986343425531175610e-05,1.487268085500693004e-05,7.670278411997819099e-04
5.696215208099169485e-05,2.018347759712777991e-05,1.486506740122454420e-05,7.660504379381004965e-04
5.658813993253626243e-05,1.947562769529259961e-05,1.485648604840370371e-05,7.644929789547665056e-04
5.663428240727962955e-05,1.968810278590019512e-05,1.486084949486458204e-05,7.636400919202607912e-04
5.705666539522180185e-05,1.944512107721052801e-05,1.487094191478635786e-05,7.632169838101883095e-04
5.745680080739901037e-05,1.926275332034484798e-05,1.486836322860404867e-05,7.624671763483663193e-04
5.815001446368445198e-05,1.901266773507847977e-05,1.488435875971951316e-05,7.628197442978388318e-04
5.758655263553085038e-05,1.941782303538063930e-05,1.488461133306483201e-05,7.625493590504080644e-04
5.547386598586961129e-05,1.957211019976556069e-05,1.488958931806013863e-05,7.622581637504128932e-04
5.609310942439662688e-05,1.948212853793773733e-05,1.488016165601229986e-05,7.612205602662712629e-04
5.636340516758085750e-05,1.973473435910768408e-05,1.488455553512435199e-05,7.610152937297111038e-04
5.666533522631037479e-05,1.969848046958273298e-05,1.489767839972861159e-05,7.608730177972803776e-04
5.682643446780607979e-05,1.931941188673447262e-05,1.490916753658982493e-05,7.604644173440803850e-04
5.588581383131735041e-05,1.915161247135095939e-05,1.491290890542610880e-05,7.598550151839103713e-04
5.641322712933283500e-05,1.943665346582323963e-05,1.493244596119886950e-05,7.595560995622087277e-04
5.685854810252107574e-05,1.892449535820517608e-05,1.494991573267617931e-05,7.598071367991851913e-04
5.659986456928780283e-05,1.941391009984288170e-05,1.494778330731482347e-05,7.590795212505850815e-04
5.653087597331986363e-05,1.954709116080301150e-05,1.495301336111355186e-05,7.590734496688222258e-04
5.716194821389628043e-05,1.969415494524829393e-05,1.495930855707274540e-05,7.586261722119630978e-04
5.729800074314020847e-05,1.954640697311543063e-05,1.497353173941245244e-05,7.588231311728285081e-04
5.816172020669595173e-05,1.962244862345087758e-05,1.498613991726189606e-05,7.587039687525186371e-04
5.796524346830160215e-05,1.996660005933029359e-05,1.499379198604544232e-05,7.583802976969024074e-04
5.864964433159907591e-05,1.961432009340208688e-05,1.500690288557321306e-05,7.583035019427605697e-04
5.873438418339557661e-05,1.986682218230743769e-05,1.502322072284711596e-05,7.590437100002869059e-04
5.895258241073780196e-05,1.993997360261808867e-05,1.503712186149989173e-05,7.590291996126618352e-04
5.970349272531474640e-05,1.980288544992082710e-05,1.504857570032111840e-05,7.590202199835801872e-04
5.954690380079620261e-05,2.003905874776445114e-05,1.507340961935644398e-05,7.597555868255588280e-04
5.995896902092654688e-05,1.946512496291358000e-05,1.508089119991743308e-05,7.594978347342788054e-04
5.922692774292556521e-05,1.922502299958347595e-05,1.508937889227141306e-05,7.590611953937478418e-04
5.917159187757520348e-05,2.007729676213980611e-05,1.512071348672688463e-05,7.598534231175036032e-04
6.021041415886486497e-05,1.969543013272671866e-05,1.515497084915823188e-05,7.610000782733893554e-04
5.929057376499982966e-05,1.969856997188412301e-05,1.517912780057878281e-05,7.615236157232921832e-04
5.873624397741729071e-05,1.993645769063905765e-05,1.520289639233473662e-05,7.620958983107641678e-04
5.740174539252532643e-05,1.949528875059238815e-05,1.524070496184980035e-05,7.632978746766754018e-04
5.743608758646655949e-05,1.972010001235867941e-05,1.526276526859756270e-05,7.635526006705798145e-04
5.753290413374092242e-05,1.946452155184546560e-05,1.525550182775344666e-05,7.625600613453666294e-04
5.831038156374461235e-05,1.962450107802324152e-05,1.526984759398692558e-05,7.629493473964991165e-04
5.900798813777866585e-05,1.966186957119084118e-05,1.528187622386024158e-05,7.632033368482034688e-04
5.866368245387137265e-05,1.951825728699531985e-05,1.532082914138237572e-05,7.647593540068620740e-04
5.916198594759376197e-05,1.978390998036437981e-05,1.534873316494793461e-05,7.656205651345265829e-04
6.013625311067729608e-05,1.963158662964749305e-05,1.537873095378049912e-05,7.668983176726591354e-04
6.045635810714427173e-05,1.994467595038954116e-05,1.539609804639659668e-05,7.671161818878775678e-04
6.015406516775944734e-05,2.008861964461812561e-05,1.541414936445883210e-05,7.674008903890465689e-04
6.000928383549621118e-05,2.003513244172257086e-05,1.543121484047470373e-05,7.677998275346162435e-04
6.068856183918618341e-05,2.019505020917341655e-05,1.545495198843890384e-05,7.686528226600671150e-04
5.983910318333206447e-05,1.971325301426301625e-05,1.547463544398603271e-05,7.693957883395043280e-04
5.901962651090100472e-05,2.012081858862011346e-05,1.548851278365274679e-05,7.699144701909546541e-04
5.860241642371622124e-05,1.990068822355889441e-05,1.550382750509013684e-05,7.703401701550786126e-04
5.891360257806439418e-05,2.039802222603793197e-05,1.552479553481324914e-05,7.711317510411818147e-04
5.918233667506630168e-05,2.045024092217641017e-05,1.556232160094459638e-05,7.728034386281629458e-04
5.925917738435529494e-05,2.001372899686076765e-05,1.558071511121711237e-05,7.734783984129939716e-04
6.013150059830760257e-05,2.034249513081801822e-05,1.561365214824755190e-05,7.749454836026314387e-04
6.007594271961235133e-05,2.035283081508450917e-05,1.563306598465197115e-05,7.757892446163265794e-04
6.071911826196276256e-05,1.989936047228790415e-05,1.565197306486458510e-05,7.761853092895289749e-04
6.031109312530036430e-05,1.981378228367842610e-05,1.565514031547307559e-05,7.764160438995248992e-04
5.865459149644123432e-05,2.059086855953649929e-05,1.567686898294979681e-05,7.770133660919388910e-04
5.727122529952605932e-05,2.009246859156224056e-05,1.570644200342912901e-05,7.783447182910160087e-04
5.657973250269633149e-05,2.025776435923917440e-05,1.572580010056096896e-05,7.788927976595706607e-04
5.787589467858968791e-05,1.978683074213597075e-05,1.575629935266971719e-05,7.798137584779433985e-04
5.882020029446646711e-05,1.965902700335737417e-05,1.577626712051994714e-05,7.796313524059699960e-04
5.942919022337820353e-05,1.981046219892731281e-05,1.578066099453127020e-05,7.792495984557238665e-04
6.194800837089791182e-05,2.072493903489964334e-05,1.579179515776187845e-05,7.792492167363866294e-04
6.154832363689521099e-05,2.038755432121968652e-05,1.580721811025889465e-05,7.791652883075473896e-04
6.057399299819584754e-05,2.070210157340916440e-05,1.582707595443542858e-05,7.794799232112431531e-04
5.948802331690486136e-05,2.027545121413003941e-05,1.585765021453593114e-05,7.802331688699467487e-04
5.998987075262031475e-05,2.048782643529958118e-05,1.587286458352613373e-05,7.802847039971423865e-04
6.029746207191342180e-05,2.030851606759104136e-05,1.587723286089573436e-05,7.797862769512805712e-04
6.036043733688506105e-05,2.072717738230473011e-05,1.590927468376104051e-05,7.808224327751385604e-04
5.995349439056575842e-05,2.055771111859746190e-05,1.593323697758555299e-05,7.812972820718506019e-04
6.047603430571452083e-05,2.035820235236423202e-05,1.595775169452332429e-05,7.818778711384919040e-04
5.993786647529501614e-05,2.049508636971084834e-05,1.596257871793292044e-05,7.821713156553556029e-04
5.976914523971323768e-05,2.020473054981646060e-05,1.598628456620558661e-05,7.832638108245143808e-04
6.070454255996267617e-05,2.030964452344271548e-05,1.600688420273824097e-05,7.840638248576483216e-04
6.070507914171244587e-05,2.057513182564581295e-05,1.603771190372563901e-05,7.852977154319586975e-04
6.085267730954650809e-05,2.050684907559494508e-05,1.606415390829339142e-05,7.864674514678456421e-04
5.977983278511046880e-05,2.084493263797818394e-05,1.606272693566624684e-05,7.860812470898892370e-04
5.932071174964749526e-05,2.166348529494649706e-05,1.607632124411892185e-05,7.865583963409871837e-04
5.983424191119097264e-05,2.126847515340348386e-05,1.608714007718442375e-05,7.865963277601127537e-04
5.864055308462945415e-05,2.106263980445545440e-05,1.611324424908944588e-05,7.870982263725284341e-04
5.862802358581520779e-05,2.059813714052365676e-05,1.612179015691911951e-05,7.873418831627879057e-04
5.853726331793529893e-05,2.042496568073682816e-05,1.614718488083454213e-05,7.886814603624292281e-04
5.952848518196074596e-05,2.008619550148713431e-05,1.619175476395396751e-05,7.900360099980010533e-04
6.007344081562786167e-05,2.065933644398446138e-05,1.623792753279971210e-05,7.913109171627924748e-04
6.218136035287002733e-05,2.099285520142670197e-05,1.624264019768146950e-05,7.913094400584673362e-04
6.288881634282330777e-05,2.081196948223132216e-05,1.628919209224689692e-05,7.930008038035731574e-04
6.462976293878659035e-05,2.057200979764560385e-05,1.632639931353026594e-05,7.948179589382485402e-04
6.483838335459320547e-05,2.124819762471745382e-05,1.636692537487540589e-05,7.960530794921750119e-04
6.326719272904024916e-05,2.121520261184794607e-05,1.640389249155928288e-05,7.975223728794634702e-04
6.235377159432114167e-05,2.122791912305786727e-05,1.642935973224004726e-05,7.982342943404668097e-04
6.105705845391181763e-05,2.070238499936526654e-05,1.645584875096753956e-05,7.990127722555357640e-04
6.103959661212677711e-05,2.061634470961240710e-05,1.646198066355967951e-05,7.989223256373950656e-04
6.266820218340696962e-05,2.096301745009455372e-05,1.646801391038828539e-05,7.992258994317999595e-04
6.295711913724068201e-05,2.087532149313980765e-05,1.647259417988270554e-05,7.992699841820251772e-04
6.344276247322493199e-05,2.107696500880123735e-05,1.649003685877220199e-05,7.997496599069695532e-04
6.280652808623258805e-05,2.095258173322147165e-05,1.651109658541553656e-05,8.005638706566148505e-04
6.276651227935679453e-05,2.026758611726808346e-05,1.654057801356415724e-05,8.023141813177370185e-04
6.304603261630240571e-05,2.086312168219523757e-05,1.657133804683292498e-05,8.034169098141638338e-04
6.225761134173153448e-05,2.061312661799712416e-05,1.658651414910998544e-05,8.041229965284671637e-04
6.098360959682880787e-05,2.145364797724824986e-05,1.660907533699364867e-05,8.048891948158093564e-04
6.055079001021977338e-05,2.157545345955158805e-05,1.662788974538580576e-05,8.056065059545046902e-04
6.209414894433823245e-05,2.126796869977616718e-05,1.666166977722798148e-05,8.069450929152657522e-04
6.237226699430134752e-05,2.117551674406017631e-05,1.669519425335259531e-05,8.078990775454648931e-04
6.208796485701592919e-05,2.108913514591908086e-05,1.670934190914620014e-05,8.079783390103101618e-04
6.179852636738033991e-05,2.165111627730714915e-05,1.674137908203637886e-05,8.088306242176467216e-04
6.228965125288022297e-05,2.162722363167990410e-05,1.676598592092700792e-05,8.096791045788298601e-04
6.337581733613729723e-05,2.153770460887000982e-05,1.681392766199364878e-05,8.117259241398765059e-04
6.326452453854832121e-05,2.110956034303359090e-05,1.684764826747075055e-05,8.131225143829990841e-04
6.334259458518225520e-05,2.108889688324349024e-05,1.688304729429785978e-05,8.143773190035303233e-04
6.254686155323207065e-05,2.122053782567164614e-05,1.692502010122248307e-05,8.156947192783783407e-04
6.245793112805192893e-05,2.079127672111708795e-05,1.696275793345154671e-05,8.171126852249321806e-04
6.225683022608734956e-05,2.095376609238174955e-05,1.698809313606058457e-05,8.178625349716623846e-04
6.225123674700401067e-05,2.156672650190036300e-05,1.699880311875234766e-05,8.184619521847454754e-04
6.208954709177456053e-05,2.170217768103176306e-05,1.702326033179496617e-05,8.195003787750177772e-04
6.193284871497117545e-05,2.188731534350472229e-05,1.704278564417632995e-05,8.205197898395467622e-04
6.180080253850477924e-05,2.144989275146366741e-05,1.707114188367309760e-05,8.221113322173501364e-04
6.105739237563103197e-05,2.141893429565353550e-05,1.709825987792720661e-05,8.234618280326857619e-04
6.099338282565267889e-05,2.114616310883983029e-05,1.713350677377339047e-05,8.249344693034014108e-04
6.168814415787614357e-05,2.134134675561104576e-05,1.715107634476867112e-05,8.255916152883529049e-04
6.163986959404279425e-05,2.145533542218781449e-05,1.718051442095187221e-05,8.265904812039099291e-04
6.404480360425266611e-05,2.231767918166379047e-05,1.722134195789085020e-05,8.280778860164582063e-04
6.436985292531503138e-05,2.208670090265719074e-05,1.724352956123386763e-05,8.284299073172028075e-04
6.382668689194968652e-05,2.173543688468251189e-05,1.727838874461510121e-05,8.296013377608260500e-04
6.311398989783391334e-05,2.156391943349120541e-05,1.731370666855144638e-05,8.307597696542800116e-04
6.297193056755056521e-05,2.144187330057791680e-05,1.732855953734464718e-05,8.310556781722392089e-04
6.227549958131022197e-05,2.177867866260487073e-05,1.736317241682298223e-05,8.323997219347397964e-04
6.290537180153634431e-05,2.182049611161159135e-05,1.738909066671876072e-05,8.333233688692660412e-04
6.348327729172193454e-05,2.188400740907207669e-05,1.741561330084125293e-05,8.339166146774792477e-04
6.294575615738606973e-05,2.174317424202055663e-05,1.744101616402185699e-05,8.351236160031143014e-04
6.257713547552864357e-05,2.230053116847948732e-05,1.746561582028971355e-05,8.356250979719201779e-04
6.235682620444033648e-05,2.268709634445215242e-05,1.749183998768018383e-05,8.368545949300188174e-04
6.208850772485070726e-05,2.190702260246266559e-05,1.750491873574891666e-05,8.370091799641530585e-04
6.286741623664979510e-05,2.181188287574124292e-05,1.752761823019356732e-05,8.377767585861888022e-04
6.317128474767183446e-05,2.165481120426128526e-05,1.756089916477030765e-05,8.396683607421570779e-04
6.448472300728661010e-05,2.193152500750856088e-05,1.759898862978554992e-05,8.412506627178546444e-04
6.528928698408894985e-05,2.228945113095289954e-05,1.763395042270778497e-05,8.427132864752833082e-04
6.532780060839225118e-05,2.217089073254598265e-05,1.766874660095667753e-05,8.444474442001934610e-04
6.411263517508537866e-05,2.231675871333819314e-05,1.770458901025508187e-05,8.458007793270481663e-04
6.323383816489364692e-05,2.202922607530855437e-05,1.774643927874883939e-05,8.475599742852177234e-04
6.327984967164592322e-05,2.225665513736700251e-05,1.777694341359668795e-05,8.488763468776673593e-04
6.394911309390816057e-05,2.229960869050390571e-05,1.782901861863774411e-05,8.510228164911243839e-04
6.393205666049019381e-05,2.237239883067062613e-05,1.786899997764925812e-05,8.526238952552009712e-04
6.328360773175577215e-05,2.254841195041990421e-05,1.792786317424628197e-05,8.550754153115200460e-04
6.263562548182749110e-05,2.260369298370906542e-05,1.794931299966283681e-05,8.558224446297860123e-04
6.422393663770398599e-05,2.300612866869246052e-05,1.797200463062266758e-05,8.563878271898496151e-04
6.436592012366015045e-05,2.284450531830026175e-05,1.800639152119538439e-05,8.578697361211217766e-04
6.489382765016395637e-05,2.252851295750288500e-05,1.805447980799510004e-05,8.598772776305494032e-04
6.462873011051061543e-05,2.278388587337718587e-05,1.809154069256287302e-05,8.613122852440384955e-04
6.466460253585381472e-05,2.320322355977529397e-05,1.811510941245608345e-05,8.629038230000584449e-04
6.540709818617833696e-05,2.272511526186997790e-05,1.814835964681013546e-05,8.642262233773528044e-04
6.472471956754527749e-05,2.217758617772595827e-05,1.819156110294447494e-05,8.658999553446180284e-04
6.472997197426323798e-05,2.233043938466945105e-05,1.822851593870667032e-05,8.673679867262790990e-04
6.450764329137490536e-05,2.297755231541172912e-05,1.827774725022982081e-05,8.696481721121550323e-04
6.291863152210608995e-05,2.287648337321530052e-05,1.831007171515432541e-05,8.708769536362286068e-04
6.212900063014430737e-05,2.323144139646426200e-05,1.833628073802151580e-05,8.718541671642082887e-04
6.323672889632055486e-05,2.302020864846903632e-05,1.838065538025873338e-05,8.735177729024501360e-04
6.477792501064823108e-05,2.272055631837331530e-05,1.840940289438402271e-05,8.743790512251740574e-04
6.469070855698032013e-05,2.339590029679495834e-05,1.844548834806620274e-05,8.760266352400443955e-04
6.357983514640623622e-05,2.280890056614306386e-05,1.850149965744282601e-05,8.780501400583267096e-04
6.333127399721710728e-05,2.234796016586917733e-05,1.854729247667595229e-05,8.797556668011028000e-04
6.433684326171517753e-05,2.243820587842323451e-05,1.857570788080576177e-05,8.807367972627685180e-04
6.345529315130633862e-05,2.288922048408022623e-05,1.861579653955473031e-05,8.829540130280408078e-04
6.287455332306590889e-05,2.299008291282235143e-05,1.864686949046930644e-05,8.844875006313027881e-04
6.337722367116634570e-05,2.313865239022957424e-05,1.866266509244872085e-05,8.849669044522726763e-04
6.318324213279883175e-05,2.302411205226267637e-05,1.869283416719091524e-05,8.859366132194244946e-04
6.422512176894201882e-05,2.339999502924390999e-05,1.871495439901449764e-05,8.868270195043550250e-04
6.567447720298888426e-05,2.332682991003520468e-05,1.874851687073158293e-05,8.882251228352184245e-04
6.733325797246953153e-05,2.322550965432679663e-05,1.877843195104715774e-05,8.892000680742050567e-04
6.796859400241912134e-05,2.373609669827770582e-05,1.880679295411890706e-05,8.905199060561364661e-04
6.761748126483179224e-05,2.291907393719370403e-05,1.882281256132220344e-05,8.917889194499829678e-04
6.628514153781057180e-05,2.355371524145657281e-05,1.886571703611751992e-05,8.932703542280431017e-04
6.573594424922558281e-05,2.381497611406700561e-05,1.890411836963262860e-05,8.951791568550830289e-04
6.653796221330191875e-05,2.402273243010078643e-05,1.895912413005110272e-05,8.970050930565197193e-04
6.662403058461097952e-05,2.351429707857490762e-05,1.898735313499469549e-05,8.982018166825088933e-04
6.626020440262223477e-05,2.330586782362389036e-05,1.901802063493300505e-05,8.995963588705873379e-04
6.591901435184401698e-05,2.339608184611175067e-05,1.906411358295091865e-05,9.016329219381814808e-04
6.465342925055078661e-05,2.405091051471810798e-05,1.912334458989883431e-05,9.039781312260410442e-04
